referrer,views_total,views_unique
Google,2461,983
Bing,265,81
github.com,200,78
stnava.github.io,159,76
cn.bing.com,144,47
chatgpt.com,131,56
search.brave.com,53,5
dataportal.brainminds.jp,41,14
hub.docker.com,41,11
nl.search.yahoo.com,34,1
