referrer,views_total,views_unique
Google,2903,1134
Bing,225,81
github.com,210,84
stnava.github.io,138,64
cn.bing.com,127,55
chatgpt.com,61,34
sourceforge.net,47,22
link.zhihu.com,41,11
DuckDuckGo,33,16
ecosia.org,23,9
