referrer,views_total,views_unique
Google,2384,890
github.com,314,91
stnava.github.io,206,94
Bing,181,65
cn.bing.com,59,36
chatgpt.com,52,22
DuckDuckGo,47,22
andysbrainbook.readthedocs.io,44,19
dataportal.brainminds.jp,41,14
sourceforge.net,40,18
