referrer,views_total,views_unique
Google,2954,856
stnava.github.io,313,113
github.com,267,82
Bing,221,81
cn.bing.com,180,69
sourceforge.net,122,34
DuckDuckGo,102,22
chatgpt.com,68,30
link.csdn.net,61,24
discourse.slicer.org,36,2
