referrer,views_total,views_unique
Google,2910,824
stnava.github.io,524,168
github.com,277,80
Bing,193,64
sourceforge.net,118,41
cn.bing.com,66,24
dataportal.brainminds.jp,45,16
DuckDuckGo,38,18
andysbrainbook.readthedocs.io,37,24
search.brave.com,29,9
