referrer,views_total,views_unique
Google,3396,922
stnava.github.io,784,216
github.com,324,85
sourceforge.net,131,56
Bing,98,33
DuckDuckGo,71,22
cn.bing.com,64,32
andysbrainbook.readthedocs.io,58,24
dataportal.brainminds.jp,57,22
link.zhihu.com,56,27
