url_path,views_total,views_unique
/ANTsX/ANTs,895,508
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,599,258
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,255,134
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,224,62
/ANTsX/ANTs/releases,192,118
/ANTsX/ANTs/tree/master/Scripts,181,45
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,167,116
/ANTsX/ANTs/blob/master/Scripts/antsMultivariateTemplateConstruction2.sh,138,40
/ANTsX/ANTs/tree/master/ImageRegistration,136,41
/ANTsX/ANTs/tree/master/Examples,128,37
