referrer,views_total,views_unique
Google,896,513
github.com,368,152
Bing,127,56
chatgpt.com,60,30
stnava.github.io,51,21
DuckDuckGo,22,10
dataportal.brainminds.jp,9,7
ecosia.org,8,5
teams.public.onecdn.static.microsoft,6,3
search.brave.com,5,5
