referrer,views_total,views_unique
Google,3386,927
github.com,371,95
stnava.github.io,369,156
Bing,218,81
sourceforge.net,190,47
cn.bing.com,87,24
dataportal.brainminds.jp,72,20
DuckDuckGo,43,21
andysbrainbook.readthedocs.io,36,24
ecosia.org,32,13
