referrer,views_total,views_unique
Google,2476,809
github.com,535,74
stnava.github.io,519,173
Bing,121,43
sourceforge.net,90,47
DuckDuckGo,66,13
andysbrainbook.readthedocs.io,58,26
cn.bing.com,51,25
dataportal.brainminds.jp,48,16
moodle.ubishops.ca,29,17
