time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-02 00:00:00+00:00,11,9,305,109
2025-01-03 00:00:00+00:00,13,10,284,111
2025-01-04 00:00:00+00:00,10,7,168,79
2025-01-05 00:00:00+00:00,13,10,170,63
2025-01-06 00:00:00+00:00,29,21,430,157
2025-01-07 00:00:00+00:00,15,14,445,169
2025-01-08 00:00:00+00:00,14,10,538,200
2025-01-09 00:00:00+00:00,18,18,587,209
2025-01-10 00:00:00+00:00,17,17,431,173
2025-01-11 00:00:00+00:00,10,7,168,73
2025-01-12 00:00:00+00:00,8,6,199,68
2025-01-13 00:00:00+00:00,27,14,617,207
2025-01-14 00:00:00+00:00,27,22,630,209
2025-01-15 00:00:00+00:00,22,20,522,214
