time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-07 00:00:00+00:00,142,104,134,95
2026-09-08 00:00:00+00:00,131,94,209,113
2026-09-09 00:00:00+00:00,116,72,238,154
2026-09-10 00:00:00+00:00,114,91,231,135
2026-09-11 00:00:00+00:00,190,152,206,117
2026-09-12 00:00:00+00:00,148,104,107,69
2026-09-13 00:00:00+00:00,304,111,85,56
2026-09-14 00:00:00+00:00,174,108,214,122
2026-09-15 00:00:00+00:00,531,108,224,131
2026-09-16 00:00:00+00:00,146,85,242,131
2026-09-17 00:00:00+00:00,267,112,245,125
2026-09-18 00:00:00+00:00,282,148,236,120
2026-09-19 00:00:00+00:00,140,91,64,53
2026-09-20 00:00:00+00:00,97,78,118,67
