referrer,views_total,views_unique
Google,3138,888
stnava.github.io,520,160
github.com,416,120
Bing,216,87
cn.bing.com,124,33
sourceforge.net,102,39
link.zhihu.com,97,24
andysbrainbook.readthedocs.io,56,30
DuckDuckGo,55,20
dataportal.brainminds.jp,44,12
