time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-03 00:00:00+00:00,71,43,488,172
2023-05-04 00:00:00+00:00,115,47,564,176
2023-05-05 00:00:00+00:00,41,27,466,182
2023-05-06 00:00:00+00:00,36,22,164,73
2023-05-07 00:00:00+00:00,33,20,206,65
2023-05-08 00:00:00+00:00,72,44,714,204
2023-05-09 00:00:00+00:00,68,39,677,211
2023-05-10 00:00:00+00:00,86,47,659,198
2023-05-11 00:00:00+00:00,104,48,527,178
2023-05-12 00:00:00+00:00,147,129,535,167
2023-05-13 00:00:00+00:00,54,45,115,53
2023-05-14 00:00:00+00:00,47,30,234,54
2023-05-15 00:00:00+00:00,156,124,661,204
2023-05-16 00:00:00+00:00,115,83,417,172
