referrer,views_total,views_unique
Google,3005,924
stnava.github.io,361,124
github.com,259,72
Bing,211,69
cn.bing.com,128,57
sourceforge.net,75,28
DuckDuckGo,75,20
chatgpt.com,69,28
dataportal.brainminds.jp,51,17
andysbrainbook.readthedocs.io,48,27
