referrer,views_total,views_unique
Google,2834,786
stnava.github.io,616,182
github.com,265,91
Bing,130,55
sourceforge.net,96,33
cn.bing.com,75,42
DuckDuckGo,70,19
andysbrainbook.readthedocs.io,57,27
dataportal.brainminds.jp,51,15
link.zhihu.com,30,14
