url_path,views_total,views_unique
/ANTsX/ANTs,1165,616
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,611,275
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,258,154
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyNQuick.sh,218,57
/ANTsX/ANTs/releases,209,137
/ANTsX/ANTs/issues,209,64
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,202,142
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,185,51
/ANTsX/ANTs/blob/master/Scripts/antsMultivariateTemplateConstruction2.sh,177,47
"/ANTsX/ANTs/wiki/Forward-and-inverse-warps-for-warping-images,-pointsets-and-Jacobians",175,105
