referrer,views_total,views_unique
Google,2217,873
Bing,201,74
stnava.github.io,145,64
github.com,132,65
chatgpt.com,128,46
cn.bing.com,100,47
mp.csdn.net,44,1
sourceforge.net,31,12
DuckDuckGo,29,16
link.csdn.net,25,11
