referrer,views_total,views_unique
Google,813,465
github.com,316,170
Bing,87,49
chatgpt.com,50,32
stnava.github.io,39,26
andysbrainbook.readthedocs.io,23,12
statics.teams.cdn.office.net,16,7
DuckDuckGo,10,5
apertureneuro.org,8,1
qwant.com,6,2
