referrer,views_total,views_unique
Google,3115,852
stnava.github.io,644,200
github.com,258,72
Bing,126,45
sourceforge.net,119,49
DuckDuckGo,86,16
cn.bing.com,70,26
dataportal.brainminds.jp,52,17
andysbrainbook.readthedocs.io,30,20
link.zhihu.com,29,14
