referrer,views_total,views_unique
Google,1961,820
Bing,225,96
github.com,144,59
chatgpt.com,92,45
stnava.github.io,72,38
dataportal.brainminds.jp,37,12
andysbrainbook.readthedocs.io,29,16
DuckDuckGo,28,16
search.brave.com,23,12
hub.docker.com,22,8
