url_path,views_total,views_unique
/ANTsX/ANTs,1265,661
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,559,278
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,329,77
/ANTsX/ANTs/releases,318,187
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,239,164
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,190,136
"/ANTsX/ANTs/wiki/Forward-and-inverse-warps-for-warping-images,-pointsets-and-Jacobians",190,117
/ANTsX/ANTs/blob/master/Scripts/newAntsExample.sh,170,62
/ANTsX/ANTs/blob/master/Scripts/antsMultivariateTemplateConstruction2.sh,153,46
/ANTsX/ANTs/issues,149,49
