referrer,views_total,views_unique
Google,2769,871
stnava.github.io,564,187
github.com,478,80
Bing,162,45
sourceforge.net,109,55
link.zhihu.com,51,23
cn.bing.com,49,31
DuckDuckGo,44,17
search.brave.com,43,6
dataportal.brainminds.jp,27,8
