referrer,views_total,views_unique
Google,2365,916
Bing,205,93
github.com,185,80
stnava.github.io,119,43
cn.bing.com,113,45
chatgpt.com,108,46
DuckDuckGo,73,25
link.csdn.net,52,23
sourceforge.net,30,13
dataportal.brainminds.jp,21,7
