referrer,views_total,views_unique
Google,1566,700
github.com,605,214
Bing,162,82
stnava.github.io,104,57
chatgpt.com,95,49
DuckDuckGo,33,19
statics.teams.cdn.office.net,16,9
mapzebrain.org,16,4
andysbrainbook.readthedocs.io,14,12
link.zhihu.com,14,9
