referrer,views_total,views_unique
Google,784,438
github.com,347,177
Bing,101,66
chatgpt.com,47,26
stnava.github.io,30,19
sourceforge.net,13,6
dataportal.brainminds.jp,12,7
andysbrainbook.readthedocs.io,11,6
DuckDuckGo,6,5
claude.ai,6,3
