referrer,views_total,views_unique
Google,2868,735
stnava.github.io,560,174
github.com,412,76
sourceforge.net,130,40
Bing,101,37
link.zhihu.com,85,29
DuckDuckGo,83,11
cn.bing.com,71,33
dataportal.brainminds.jp,58,17
andysbrainbook.readthedocs.io,37,16
