referrer,views_total,views_unique
Google,1544,746
github.com,607,241
Bing,134,77
chatgpt.com,96,50
stnava.github.io,81,39
dataportal.brainminds.jp,25,10
DuckDuckGo,24,17
mapzebrain.org,17,5
sourceforge.net,16,7
ecosia.org,16,6
