referrer,views_total,views_unique
Google,3181,896
stnava.github.io,551,151
github.com,359,102
Bing,244,75
cn.bing.com,110,37
sourceforge.net,91,38
DuckDuckGo,88,24
andysbrainbook.readthedocs.io,59,28
link.zhihu.com,42,17
dataportal.brainminds.jp,36,14
