referrer,views_total,views_unique
Google,3638,907
stnava.github.io,564,164
github.com,308,96
Bing,235,61
sourceforge.net,129,49
DuckDuckGo,82,27
andysbrainbook.readthedocs.io,47,26
Baidu,41,7
cn.bing.com,39,27
neurostars.org,35,12
