referrer,views_total,views_unique
Google,974,508
github.com,356,178
Bing,84,62
DuckDuckGo,47,21
stnava.github.io,44,26
chatgpt.com,31,19
hub.docker.com,22,4
dataportal.brainminds.jp,10,7
apertureneuro.org,10,1
search.brave.com,9,8
