referrer,views_total,views_unique
Google,937,497
github.com,398,169
Bing,104,65
chatgpt.com,58,33
DuckDuckGo,32,11
stnava.github.io,26,17
ecosia.org,14,7
dataportal.brainminds.jp,12,8
link.gitcode.com,9,4
andysbrainbook.readthedocs.io,7,5
