time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-06 00:00:00+00:00,86,50,682,177
2023-07-07 00:00:00+00:00,55,37,504,154
2023-07-08 00:00:00+00:00,55,33,185,73
2023-07-09 00:00:00+00:00,23,16,135,54
2023-07-10 00:00:00+00:00,70,42,835,187
2023-07-11 00:00:00+00:00,91,43,634,193
2023-07-12 00:00:00+00:00,134,93,594,189
2023-07-13 00:00:00+00:00,79,46,747,178
2023-07-14 00:00:00+00:00,73,39,776,165
2023-07-15 00:00:00+00:00,117,104,275,64
2023-07-16 00:00:00+00:00,39,22,176,65
2023-07-17 00:00:00+00:00,72,51,563,160
2023-07-18 00:00:00+00:00,84,52,604,175
2023-07-19 00:00:00+00:00,81,42,591,170
