referrer,views_total,views_unique
Google,3547,1210
Bing,274,93
github.com,267,98
stnava.github.io,229,102
cn.bing.com,178,67
chatgpt.com,91,45
DuckDuckGo,56,27
ecosia.org,50,11
sourceforge.net,39,19
hub.docker.com,38,7
