referrer,views_total,views_unique
Google,2652,781
stnava.github.io,502,191
github.com,399,75
link.zhihu.com,111,26
DuckDuckGo,101,19
Bing,98,43
cn.bing.com,95,32
sourceforge.net,73,38
dataportal.brainminds.jp,44,11
andysbrainbook.readthedocs.io,41,22
