referrer,views_total,views_unique
Google,2871,737
stnava.github.io,487,159
github.com,380,82
sourceforge.net,143,43
cn.bing.com,108,33
Bing,101,37
link.zhihu.com,86,26
DuckDuckGo,74,5
andysbrainbook.readthedocs.io,52,20
dataportal.brainminds.jp,51,13
