url_path,views_total,views_unique
/ANTsX/ANTs,1143,602
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,704,322
/ANTsX/ANTs/releases,293,173
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,266,159
/ANTsX/ANTs/tree/master/Scripts,210,51
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,196,60
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,183,121
/ANTsX/ANTs/tree/master/Examples,175,53
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyNQuick.sh,171,51
/ANTsX/ANTs/tree/master/ImageRegistration,160,51
