referrer,views_total,views_unique
Google,2923,890
stnava.github.io,650,202
github.com,528,92
Bing,175,50
sourceforge.net,133,55
link.zhihu.com,70,25
DuckDuckGo,67,21
cn.bing.com,64,30
search.brave.com,44,4
dataportal.brainminds.jp,27,11
