referrer,views_total,views_unique
Google,787,480
github.com,303,172
Bing,111,71
chatgpt.com,58,41
stnava.github.io,38,26
dataportal.brainminds.jp,15,9
statics.teams.cdn.office.net,15,9
qwant.com,12,1
andysbrainbook.readthedocs.io,10,5
DuckDuckGo,9,9
