referrer,views_total,views_unique
Google,795,457
github.com,396,153
Bing,87,44
chatgpt.com,64,34
stnava.github.io,61,23
search.brave.com,17,8
teams.public.onecdn.static.microsoft,13,2
DuckDuckGo,11,7
ai.gcschatgpt.com,8,2
dataportal.brainminds.jp,7,5
