referrer,views_total,views_unique
Google,856,474
github.com,394,157
Bing,111,60
chatgpt.com,94,43
stnava.github.io,40,21
DuckDuckGo,21,11
sourceforge.net,19,8
ecosia.org,18,2
dataportal.brainminds.jp,12,6
aramislab.paris.inria.fr,8,1
