referrer,views_total,views_unique
Google,1550,721
github.com,522,235
Bing,139,86
chatgpt.com,106,47
stnava.github.io,83,43
statics.teams.cdn.office.net,27,13
dataportal.brainminds.jp,21,7
mapzebrain.org,21,6
DuckDuckGo,19,16
ecosia.org,19,6
