referrer,views_total,views_unique
Google,3400,1009
stnava.github.io,643,180
github.com,552,133
Bing,229,87
cn.bing.com,203,73
sourceforge.net,92,36
andysbrainbook.readthedocs.io,86,34
DuckDuckGo,67,19
chat.openai.com,59,24
dataportal.brainminds.jp,44,14
