referrer,views_total,views_unique
Google,854,476
github.com,397,156
Bing,110,59
chatgpt.com,97,44
stnava.github.io,37,20
DuckDuckGo,19,11
sourceforge.net,19,8
ecosia.org,18,2
dataportal.brainminds.jp,11,6
andysbrainbook.readthedocs.io,8,5
