referrer,views_total,views_unique
Google,2475,996
Bing,276,82
github.com,181,72
cn.bing.com,168,62
stnava.github.io,166,77
chatgpt.com,124,53
nl.search.yahoo.com,52,1
search.brave.com,46,10
dataportal.brainminds.jp,40,9
DuckDuckGo,39,17
