time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-24 00:00:00+00:00,15,11,228,93
2024-12-25 00:00:00+00:00,14,12,190,78
2024-12-26 00:00:00+00:00,15,11,266,95
2024-12-27 00:00:00+00:00,12,9,268,96
2024-12-28 00:00:00+00:00,12,8,128,40
2024-12-29 00:00:00+00:00,13,10,140,59
2024-12-30 00:00:00+00:00,16,13,277,116
2024-12-31 00:00:00+00:00,13,9,137,73
2025-01-01 00:00:00+00:00,20,16,89,48
2025-01-02 00:00:00+00:00,11,9,305,109
2025-01-03 00:00:00+00:00,13,10,284,111
2025-01-04 00:00:00+00:00,10,7,168,79
2025-01-05 00:00:00+00:00,13,10,170,63
2025-01-06 00:00:00+00:00,28,20,425,154
