referrer,views_total,views_unique
Google,2601,809
stnava.github.io,523,168
github.com,223,74
Bing,157,54
cn.bing.com,115,49
sourceforge.net,93,36
link.zhihu.com,46,17
andysbrainbook.readthedocs.io,45,25
DuckDuckGo,44,12
dataportal.brainminds.jp,25,13
