referrer,views_total,views_unique
Google,3245,897
stnava.github.io,632,203
github.com,249,72
Bing,217,55
sourceforge.net,96,39
cn.bing.com,79,39
dataportal.brainminds.jp,56,11
link.zhihu.com,48,21
andysbrainbook.readthedocs.io,43,27
DuckDuckGo,41,13
